"Date","label","Trt","Rep","N","Axis","Nflig","Nfvis","nff","HS","SSI","GL"
"15/07/2013","Tremie13","T1+T2",1,2,"MB",11,0,11,11,11,0
"17/06/2013","Tremie13","T1+T2",1,2,"MB",11,0,11,11,8.8,2.2
"19/04/2013","Tremie13","T1+T2",1,2,"MB",8,1,11,8.65843621399177,5.7,2.95843621399177
"22/05/2013","Tremie13","T1+T2",1,2,"MB",11,0,11,11,7.61,3.39
"24/06/2013","Tremie13","T1+T2",1,2,"MB",11,0,11,11,10.3,0.699999999999999
"27/05/2013","Tremie13","T1+T2",1,2,"MB",11,0,11,11,7.55,3.45
"29/05/2013","Tremie13","T1+T2",1,2,"MB",11,0,11,11,7.55,3.45
"02/05/2013","Tremie13","T1+T2",1,3,"MB",9,1,11,9.64393939393939,6.55,3.09393939393939
"02/07/2013","Tremie13","T1+T2",1,3,"MB",11,0,11,11,10.9,0.0999999999999996
"03/06/2013","Tremie13","T1+T2",1,3,"MB",11,0,11,11,8.01,2.99
"08/07/2013","Tremie13","T1+T2",1,3,"MB",11,0,11,11,11,0
"11/06/2013","Tremie13","T1+T2",1,3,"MB",11,0,11,11,8.21,2.79
"13/02/2013","Tremie13","T1+T2",1,3,"MB",4,1,11,NA,NA,NA
"15/07/2013","Tremie13","T1+T2",1,3,"MB",11,0,11,11,11,0
"17/06/2013","Tremie13","T1+T2",1,3,"MB",11,0,11,11,9.28,1.72
"19/04/2013","Tremie13","T1+T2",1,3,"MB",8,1,11,8.51224944320713,6,2.51224944320713
"22/05/2013","Tremie13","T1+T2",1,3,"MB",11,0,11,11,7.6,3.4
"24/06/2013","Tremie13","T1+T2",1,3,"MB",11,0,11,11,10.35,0.65
"27/05/2013","Tremie13","T1+T2",1,3,"MB",11,0,11,11,7.4,3.6
"29/05/2013","Tremie13","T1+T2",1,3,"MB",11,0,11,11,7.4,3.6
"02/05/2013","Tremie13","T1+T2",1,4,"MB",9,1,11,9.42396313364055,6.42,3.00396313364055
"02/07/2013","Tremie13","T1+T2",1,4,"MB",11,0,11,11,10.95,0.0500000000000007
"03/06/2013","Tremie13","T1+T2",1,4,"MB",11,0,11,11,7.55,3.45
"08/07/2013","Tremie13","T1+T2",1,4,"MB",11,0,11,11,11,0
"11/06/2013","Tremie13","T1+T2",1,4,"MB",11,0,11,11,8.77,2.23
"13/02/2013","Tremie13","T1+T2",1,4,"MB",4,1,11,4.66400452486043,NA,NA
"15/07/2013","Tremie13","T1+T2",1,4,"MB",11,0,11,11,11,0
"17/06/2013","Tremie13","T1+T2",1,4,"MB",11,0,11,11,8.53,2.47
"19/04/2013","Tremie13","T1+T2",1,4,"MB",7,2,11,8.1337752517602,5.4,2.7337752517602
"22/05/2013","Tremie13","T1+T2",1,4,"MB",11,0,11,11,7.2,3.8
"24/06/2013","Tremie13","T1+T2",1,4,"MB",11,0,11,11,8.78,2.22
"27/05/2013","Tremie13","T1+T2",1,4,"MB",11,0,11,11,7.2,3.8
"29/05/2013","Tremie13","T1+T2",1,4,"MB",11,0,11,11,7.2,3.8
"02/05/2013","Tremie13","T1+T2",1,5,"MB",8,2,11,9.49065359477124,6.15,3.34065359477124
"02/07/2013","Tremie13","T1+T2",1,5,"MB",11,0,11,11,11,0
"03/06/2013","Tremie13","T1+T2",1,5,"MB",11,0,11,11,7.46,3.54
"08/07/2013","Tremie13","T1+T2",1,5,"MB",11,0,11,11,11,0
"11/06/2013","Tremie13","T1+T2",1,5,"MB",11,0,11,11,8.15,2.85
"13/02/2013","Tremie13","T1+T2",1,5,"MB",4,2,11,NA,0.6,NA
"15/07/2013","Tremie13","T1+T2",1,5,"MB",11,0,11,11,11,0
"17/06/2013","Tremie13","T1+T2",1,5,"MB",11,0,11,11,8.86,2.14
"19/04/2013","Tremie13","T1+T2",1,5,"MB",7,2,11,8.35592085235921,5.5,2.85592085235921
"22/05/2013","Tremie13","T1+T2",1,5,"MB",11,0,11,11,7.2,3.8
"24/06/2013","Tremie13","T1+T2",1,5,"MB",11,0,11,11,10.2,0.800000000000001
"27/05/2013","Tremie13","T1+T2",1,5,"MB",11,0,11,11,7.2,3.8
"29/05/2013","Tremie13","T1+T2",1,5,"MB",11,0,11,11,7.2,3.8
"02/05/2013","Tremie13","T1+T2",1,6,"MB",8,2,11,9.44902487944352,6.2,3.24902487944352
"02/07/2013","Tremie13","T1+T2",1,6,"MB",11,0,11,11,10.55,0.449999999999999
"03/06/2013","Tremie13","T1+T2",1,6,"MB",11,0,11,11,7.43,3.57
"08/07/2013","Tremie13","T1+T2",1,6,"MB",11,0,11,11,11,0
"11/06/2013","Tremie13","T1+T2",1,6,"MB",11,0,11,11,9.15,1.85
"13/02/2013","Tremie13","T1+T2",1,6,"MB",4,2,11,NA,0,NA
"15/07/2013","Tremie13","T1+T2",1,6,"MB",11,0,11,11,11,0
"17/06/2013","Tremie13","T1+T2",1,6,"MB",11,0,11,11,8.64,2.36
"19/04/2013","Tremie13","T1+T2",1,6,"MB",7,2,11,8.32538182963313,5.4,2.92538182963313
"22/05/2013","Tremie13","T1+T2",1,6,"MB",11,0,11,11,7.2,3.8
"24/06/2013","Tremie13","T1+T2",1,6,"MB",11,0,11,11,9.72,1.28
"27/05/2013","Tremie13","T1+T2",1,6,"MB",11,0,11,11,7.2,3.8
"29/05/2013","Tremie13","T1+T2",1,6,"MB",11,0,11,11,7.2,3.8
"02/05/2013","Tremie13","T1+T2",1,7,"MB",9,2,12,10.3828438487151,7,3.3828438487151
"02/07/2013","Tremie13","T1+T2",1,7,"MB",12,0,12,12,11.95,0.0500000000000007
"03/06/2013","Tremie13","T1+T2",1,7,"MB",12,0,12,12,8.19,3.81
"08/07/2013","Tremie13","T1+T2",1,7,"MB",12,0,12,12,12,0
"11/06/2013","Tremie13","T1+T2",1,7,"MB",12,0,12,12,8.58,3.42
"13/02/2013","Tremie13","T1+T2",1,7,"MB",4,1,12,4.64913939500781,NA,NA
"15/07/2013","Tremie13","T1+T2",1,7,"MB",12,0,12,12,12,0
"17/06/2013","Tremie13","T1+T2",1,7,"MB",12,0,12,12,10.16,1.84
"19/04/2013","Tremie13","T1+T2",1,7,"MB",8,1,12,8.76363636363636,NA,NA
"22/05/2013","Tremie13","T1+T2",1,7,"MB",12,0,12,12,7.85,4.15
"24/06/2013","Tremie13","T1+T2",1,7,"MB",12,0,12,12,10.97,1.03
"27/05/2013","Tremie13","T1+T2",1,7,"MB",12,0,12,12,7.8,4.2
"29/05/2013","Tremie13","T1+T2",1,7,"MB",12,0,12,12,7.8,4.2
"02/05/2013","Tremie13","T1+T2",1,8,"MB",9,2,12,10.4484536082474,7.2,3.24845360824742
"02/07/2013","Tremie13","T1+T2",1,8,"MB",12,0,12,12,12,0
"03/06/2013","Tremie13","T1+T2",1,8,"MB",12,0,12,12,9.36,2.64
"08/07/2013","Tremie13","T1+T2",1,8,"MB",12,0,12,12,12,0
"11/06/2013","Tremie13","T1+T2",1,8,"MB",12,0,12,12,10.1,1.9
"13/02/2013","Tremie13","T1+T2",1,8,"MB",4,1,12,4.79298138609918,NA,NA
"15/07/2013","Tremie13","T1+T2",1,8,"MB",12,0,12,12,12,0
"17/06/2013","Tremie13","T1+T2",1,8,"MB",12,0,12,12,10.78,1.22
"19/04/2013","Tremie13","T1+T2",1,8,"MB",8,2,12,9.26319648093842,6.1,3.16319648093842
"22/05/2013","Tremie13","T1+T2",1,8,"MB",12,0,12,12,8.28,3.72
"24/06/2013","Tremie13","T1+T2",1,8,"MB",12,0,12,12,11.15,0.85
"27/05/2013","Tremie13","T1+T2",1,8,"MB",12,0,12,12,8.6,3.4
"29/05/2013","Tremie13","T1+T2",1,8,"MB",12,0,12,12,8.6,3.4
"02/05/2013","Tremie13","T1+T2",1,9,"MB",9,1,11,9.92430278884462,6.9,3.02430278884462
"02/07/2013","Tremie13","T1+T2",1,9,"MB",11,0,11,11,10.95,0.0500000000000007
"03/06/2013","Tremie13","T1+T2",1,9,"MB",11,0,11,11,8.07,2.93
"08/07/2013","Tremie13","T1+T2",1,9,"MB",11,0,11,11,11,0
"11/06/2013","Tremie13","T1+T2",1,9,"MB",11,0,11,11,9.03,1.97
"13/02/2013","Tremie13","T1+T2",1,9,"MB",4,1,11,4.68237802568113,0.2,4.48237802568113
"15/07/2013","Tremie13","T1+T2",1,9,"MB",11,0,11,11,11,0
"17/06/2013","Tremie13","T1+T2",1,9,"MB",11,0,11,11,9.48,1.52
"19/04/2013","Tremie13","T1+T2",1,9,"MB",8,1,11,8.8294930875576,6.25,2.5794930875576
"22/05/2013","Tremie13","T1+T2",1,9,"MB",11,0,11,11,7.95,3.05
"24/06/2013","Tremie13","T1+T2",1,9,"MB",11,0,11,11,9.9,1.1
"27/05/2013","Tremie13","T1+T2",1,9,"MB",11,0,11,11,8.02,2.98
"29/05/2013","Tremie13","T1+T2",1,9,"MB",11,0,11,11,8.02,2.98
"02/05/2013","Tremie13","T1+T2",1,10,"MB",9,2,12,10.4674242424242,7.1,3.36742424242424
"02/07/2013","Tremie13","T1+T2",1,10,"MB",12,0,12,12,11.95,0.0500000000000007
"03/06/2013","Tremie13","T1+T2",1,10,"MB",12,0,12,12,8.27,3.73
"08/07/2013","Tremie13","T1+T2",1,10,"MB",12,0,12,12,12,0
"11/06/2013","Tremie13","T1+T2",1,10,"MB",12,0,12,12,9.84,2.16
"13/02/2013","Tremie13","T1+T2",1,10,"MB",4,1,12,4.68428436808603,NA,NA
"15/07/2013","Tremie13","T1+T2",1,10,"MB",12,0,12,12,12,0
"17/06/2013","Tremie13","T1+T2",1,10,"MB",12,0,12,12,9.82,2.18
"19/04/2013","Tremie13","T1+T2",1,10,"MB",8,1,12,8.92307692307692,6.15,2.77307692307692
"22/05/2013","Tremie13","T1+T2",1,10,"MB",12,0,12,12,8.06,3.94
"24/06/2013","Tremie13","T1+T2",1,10,"MB",12,0,12,12,10.92,1.08
"27/05/2013","Tremie13","T1+T2",1,10,"MB",12,0,12,12,8.07,3.93
"29/05/2013","Tremie13","T1+T2",1,10,"MB",12,0,12,12,8.07,3.93
"02/05/2013","Tremie13","T1+T2",1,11,"MB",9,1,11,9.79166666666667,6.65,3.14166666666667
"02/07/2013","Tremie13","T1+T2",1,11,"MB",11,0,11,11,10.5,0.5
"03/06/2013","Tremie13","T1+T2",1,11,"MB",11,0,11,11,8.05,2.95
"08/07/2013","Tremie13","T1+T2",1,11,"MB",11,0,11,11,11,0
"11/06/2013","Tremie13","T1+T2",1,11,"MB",11,0,11,11,8.45,2.55
"13/02/2013","Tremie13","T1+T2",1,11,"MB",4,1,11,4.61341342506377,0.1,4.51341342506377
"15/07/2013","Tremie13","T1+T2",1,11,"MB",11,0,11,11,11,0
"17/06/2013","Tremie13","T1+T2",1,11,"MB",11,0,11,11,9.55,1.45
"19/04/2013","Tremie13","T1+T2",1,11,"MB",8,1,11,8.61538461538461,6,2.61538461538461
"22/05/2013","Tremie13","T1+T2",1,11,"MB",11,0,11,11,7.6,3.4
"24/06/2013","Tremie13","T1+T2",1,11,"MB",11,0,11,11,10.1,0.9
"27/05/2013","Tremie13","T1+T2",1,11,"MB",11,0,11,11,7.71,3.29
"29/05/2013","Tremie13","T1+T2",1,11,"MB",11,0,11,11,7.71,3.29
"02/05/2013","Tremie13","T1+T2",1,12,"MB",9,2,12,10.3402057621619,7.05,3.29020576216194
"02/07/2013","Tremie13","T1+T2",1,12,"MB",12,0,12,12,11.92,0.0800000000000001
"03/06/2013","Tremie13","T1+T2",1,12,"MB",12,0,12,12,8.13,3.87
"08/07/2013","Tremie13","T1+T2",1,12,"MB",12,0,12,12,12,0
"11/06/2013","Tremie13","T1+T2",1,12,"MB",12,0,12,12,8.99,3.01
"13/02/2013","Tremie13","T1+T2",1,12,"MB",4,1,12,4.54030055783093,0.3,4.24030055783093
"15/07/2013","Tremie13","T1+T2",1,12,"MB",12,0,12,12,12,0
"17/06/2013","Tremie13","T1+T2",1,12,"MB",12,0,12,12,9.74,2.26
"19/04/2013","Tremie13","T1+T2",1,12,"MB",8,1,12,8.84398976982097,6.05,2.79398976982097
"22/05/2013","Tremie13","T1+T2",1,12,"MB",12,0,12,12,7.82,4.18
"24/06/2013","Tremie13","T1+T2",1,12,"MB",12,0,12,12,10.57,1.43
"27/05/2013","Tremie13","T1+T2",1,12,"MB",12,0,12,12,7.95,4.05
"29/05/2013","Tremie13","T1+T2",1,12,"MB",12,0,12,12,7.95,4.05
"02/05/2013","Tremie13","T1+T2",1,13,"MB",9,1,11,9.7704280155642,6.95,2.8204280155642
"02/07/2013","Tremie13","T1+T2",1,13,"MB",11,0,11,11,11,0
"03/06/2013","Tremie13","T1+T2",1,13,"MB",11,0,11,11,8.02,2.98
"08/07/2013","Tremie13","T1+T2",1,13,"MB",11,0,11,11,11,0
"11/06/2013","Tremie13","T1+T2",1,13,"MB",11,0,11,11,8.17,2.83
"13/02/2013","Tremie13","T1+T2",1,13,"MB",4,1,11,4.50361894968613,NA,NA
"15/07/2013","Tremie13","T1+T2",1,13,"MB",11,0,11,11,11,0
"17/06/2013","Tremie13","T1+T2",1,13,"MB",11,0,11,11,8.88,2.12
"19/04/2013","Tremie13","T1+T2",1,13,"MB",8,1,11,8.63111111111111,5.9,2.73111111111111
"22/05/2013","Tremie13","T1+T2",1,13,"MB",11,0,11,11,7.61,3.39
"24/06/2013","Tremie13","T1+T2",1,13,"MB",11,0,11,11,10.2,0.800000000000001
"27/05/2013","Tremie13","T1+T2",1,13,"MB",11,0,11,11,7.61,3.39
"29/05/2013","Tremie13","T1+T2",1,13,"MB",11,0,11,11,7.61,3.39
"02/05/2013","Tremie13","T1+T2",1,14,"MB",9,1,11,9.76793248945148,6.95,2.81793248945148
"02/07/2013","Tremie13","T1+T2",1,14,"MB",11,0,11,11,10.95,0.0500000000000007
"03/06/2013","Tremie13","T1+T2",1,14,"MB",11,0,11,11,8.09,2.91
"08/07/2013","Tremie13","T1+T2",1,14,"MB",11,0,11,11,11,0
"11/06/2013","Tremie13","T1+T2",1,14,"MB",11,0,11,11,9.12,1.88
"13/02/2013","Tremie13","T1+T2",1,14,"MB",4,1,11,4.42786578267986,0.1,4.32786578267986
"15/07/2013","Tremie13","T1+T2",1,14,"MB",11,0,11,11,11,0
"17/06/2013","Tremie13","T1+T2",1,14,"MB",11,0,11,11,9.63,1.37
"19/04/2013","Tremie13","T1+T2",1,14,"MB",8,1,11,8.60606060606061,5.75,2.85606060606061
"22/05/2013","Tremie13","T1+T2",1,14,"MB",11,0,11,11,7.7,3.3
"24/06/2013","Tremie13","T1+T2",1,14,"MB",11,0,11,11,10.4,0.6
"27/05/2013","Tremie13","T1+T2",1,14,"MB",11,0,11,11,7.82,3.18
"29/05/2013","Tremie13","T1+T2",1,14,"MB",11,0,11,11,7.82,3.18
"02/05/2013","Tremie13","T1+T2",1,15,"MB",9,2,12,10.3280811569178,6.52,3.80808115691776
"02/07/2013","Tremie13","T1+T2",1,15,"MB",12,0,12,12,11.55,0.449999999999999
"03/06/2013","Tremie13","T1+T2",1,15,"MB",12,0,12,12,7.96,4.04
"08/07/2013","Tremie13","T1+T2",1,15,"MB",12,0,12,12,12,0
"11/06/2013","Tremie13","T1+T2",1,15,"MB",12,0,12,12,8.43,3.57
"13/02/2013","Tremie13","T1+T2",1,15,"MB",4,1,12,4.45754408494522,0.4,4.05754408494522
"15/07/2013","Tremie13","T1+T2",1,15,"MB",12,0,12,12,12,0
"17/06/2013","Tremie13","T1+T2",1,15,"MB",12,0,12,12,10.18,1.82
"19/04/2013","Tremie13","T1+T2",1,15,"MB",8,1,12,8.7345971563981,5.8,2.9345971563981
"22/05/2013","Tremie13","T1+T2",1,15,"MB",12,0,12,12,7.5,4.5
"24/06/2013","Tremie13","T1+T2",1,15,"MB",12,0,12,12,10.87,1.13
"27/05/2013","Tremie13","T1+T2",1,15,"MB",12,0,12,12,7.52,4.48
"29/05/2013","Tremie13","T1+T2",1,15,"MB",12,0,12,12,7.52,4.48
"02/05/2013","Tremie13","T1+T2",2,16,"MB",9,1,11,9.64377682403433,6.2,3.44377682403433
"02/07/2013","Tremie13","T1+T2",2,16,"MB",11,0,11,11,10.95,0.0500000000000007
"03/06/2013","Tremie13","T1+T2",2,16,"MB",11,0,11,11,7.72,3.28
"08/07/2013","Tremie13","T1+T2",2,16,"MB",11,0,11,11,11,0
"11/06/2013","Tremie13","T1+T2",2,16,"MB",11,0,11,11,8.1,2.9
"13/02/2013","Tremie13","T1+T2",2,16,"MB",4,1,11,4.40931439788896,NA,NA
"15/07/2013","Tremie13","T1+T2",2,16,"MB",11,0,11,11,11,0
"17/06/2013","Tremie13","T1+T2",2,16,"MB",11,0,11,11,8.91,2.09
"19/04/2013","Tremie13","T1+T2",2,16,"MB",8,1,11,8.43595505617978,5.7,2.73595505617978
"22/05/2013","Tremie13","T1+T2",2,16,"MB",11,0,11,11,7.2,3.8
"24/06/2013","Tremie13","T1+T2",2,16,"MB",11,0,11,11,10.12,0.880000000000001
"27/05/2013","Tremie13","T1+T2",2,16,"MB",11,0,11,11,7.3,3.7
"29/05/2013","Tremie13","T1+T2",2,16,"MB",11,0,11,11,7.3,3.7
"02/05/2013","Tremie13","T1+T2",2,17,"MB",9,1,11,9.675,6.9,2.775
"02/07/2013","Tremie13","T1+T2",2,17,"MB",11,0,11,11,10.95,0.0500000000000007
"03/06/2013","Tremie13","T1+T2",2,17,"MB",11,0,11,11,8.11,2.89
"08/07/2013","Tremie13","T1+T2",2,17,"MB",11,0,11,11,11,0
"11/06/2013","Tremie13","T1+T2",2,17,"MB",11,0,11,11,9.03,1.97
"13/02/2013","Tremie13","T1+T2",2,17,"MB",4,1,11,4.40837724866839,NA,NA
"15/07/2013","Tremie13","T1+T2",2,17,"MB",11,0,11,11,11,0
"17/06/2013","Tremie13","T1+T2",2,17,"MB",11,0,11,11,9.4,1.6
"19/04/2013","Tremie13","T1+T2",2,17,"MB",8,1,11,8.52272727272727,6,2.52272727272727
"22/05/2013","Tremie13","T1+T2",2,17,"MB",11,0,11,11,7.5,3.5
"24/06/2013","Tremie13","T1+T2",2,17,"MB",11,0,11,11,10,1
"27/05/2013","Tremie13","T1+T2",2,17,"MB",11,0,11,11,7.55,3.45
"29/05/2013","Tremie13","T1+T2",2,17,"MB",11,0,11,11,7.55,3.45
"02/05/2013","Tremie13","T1+T2",2,18,"MB",9,1,12,9.95871559633028,7.05,2.90871559633028
"02/07/2013","Tremie13","T1+T2",2,18,"MB",12,0,12,12,12,0
"03/06/2013","Tremie13","T1+T2",2,18,"MB",12,0,12,12,8.21,3.79
"08/07/2013","Tremie13","T1+T2",2,18,"MB",12,0,12,12,12,0
"11/06/2013","Tremie13","T1+T2",2,18,"MB",12,0,12,12,9.65,2.35
"13/02/2013","Tremie13","T1+T2",2,18,"MB",4,1,12,4.73522137090534,0.1,4.63522137090534
"15/07/2013","Tremie13","T1+T2",2,18,"MB",12,0,12,12,12,0
"17/06/2013","Tremie13","T1+T2",2,18,"MB",12,0,12,12,10.82,1.18
"19/04/2013","Tremie13","T1+T2",2,18,"MB",8,1,12,8.73298429319372,6.1,2.63298429319372
"22/05/2013","Tremie13","T1+T2",2,18,"MB",12,0,12,12,7.95,4.05
"24/06/2013","Tremie13","T1+T2",2,18,"MB",12,0,12,12,10.08,1.92
"27/05/2013","Tremie13","T1+T2",2,18,"MB",12,0,12,12,7.99,4.01
"29/05/2013","Tremie13","T1+T2",2,18,"MB",12,0,12,12,7.99,4.01
"02/05/2013","Tremie13","T1+T2",2,19,"MB",9,1,11,9.79148936170213,6.4,3.39148936170213
"02/07/2013","Tremie13","T1+T2",2,19,"MB",11,0,11,11,10.95,0.0500000000000007
"03/06/2013","Tremie13","T1+T2",2,19,"MB",11,0,11,11,8.03,2.97
"08/07/2013","Tremie13","T1+T2",2,19,"MB",11,0,11,11,11,0
"11/06/2013","Tremie13","T1+T2",2,19,"MB",11,0,11,11,8.22,2.78
"13/02/2013","Tremie13","T1+T2",2,19,"MB",4,1,11,4.48682539870065,NA,NA
"15/07/2013","Tremie13","T1+T2",2,19,"MB",11,0,11,11,11,0
"17/06/2013","Tremie13","T1+T2",2,19,"MB",11,0,11,11,9.4,1.6
"19/04/2013","Tremie13","T1+T2",2,19,"MB",8,1,11,8.59808612440191,5.7,2.89808612440191
"22/05/2013","Tremie13","T1+T2",2,19,"MB",11,0,11,11,7.5,3.5
"24/06/2013","Tremie13","T1+T2",2,19,"MB",11,0,11,11,10.1,0.9
"27/05/2013","Tremie13","T1+T2",2,19,"MB",11,0,11,11,7.6,3.4
"29/05/2013","Tremie13","T1+T2",2,19,"MB",11,0,11,11,7.6,3.4
"02/05/2013","Tremie13","T1+T2",2,20,"MB",9,2,12,10.3983974358974,6.65,3.74839743589744
"02/07/2013","Tremie13","T1+T2",2,20,"MB",12,0,12,12,11.4,0.6
"03/06/2013","Tremie13","T1+T2",2,20,"MB",12,0,12,12,7.99,4.01
"08/07/2013","Tremie13","T1+T2",2,20,"MB",12,0,12,12,12,0
"11/06/2013","Tremie13","T1+T2",2,20,"MB",12,0,12,12,8.58,3.42
"13/02/2013","Tremie13","T1+T2",2,20,"MB",4,1,12,4.65527497745548,NA,NA
"15/07/2013","Tremie13","T1+T2",2,20,"MB",12,0,12,12,12,0
"17/06/2013","Tremie13","T1+T2",2,20,"MB",12,0,12,12,9.54,2.46
"19/04/2013","Tremie13","T1+T2",2,20,"MB",8,1,12,8.80392156862745,6.2,2.60392156862745
"22/05/2013","Tremie13","T1+T2",2,20,"MB",12,0,12,12,7.8,4.2
"24/06/2013","Tremie13","T1+T2",2,20,"MB",12,0,12,12,10.47,1.53
"27/05/2013","Tremie13","T1+T2",2,20,"MB",12,0,12,12,7.91,4.09
"29/05/2013","Tremie13","T1+T2",2,20,"MB",12,0,12,12,7.91,4.09
"02/05/2013","Tremie13","T1+T2",2,21,"MB",9,1,11,9.6936170212766,6.15,3.5436170212766
"02/07/2013","Tremie13","T1+T2",2,21,"MB",11,0,11,11,11,0
"03/06/2013","Tremie13","T1+T2",2,21,"MB",11,0,11,11,7.53,3.47
"08/07/2013","Tremie13","T1+T2",2,21,"MB",11,0,11,11,11,0
"11/06/2013","Tremie13","T1+T2",2,21,"MB",11,0,11,11,8.54,2.46
"13/02/2013","Tremie13","T1+T2",2,21,"MB",4,1,11,4.42752721074611,NA,NA
"15/07/2013","Tremie13","T1+T2",2,21,"MB",11,0,11,11,11,0
"17/06/2013","Tremie13","T1+T2",2,21,"MB",11,0,11,11,9.17,1.83
"19/04/2013","Tremie13","T1+T2",2,21,"MB",8,1,11,8.52115812917595,5.8,2.72115812917595
"22/05/2013","Tremie13","T1+T2",2,21,"MB",11,0,11,11,7.4,3.6
"24/06/2013","Tremie13","T1+T2",2,21,"MB",11,0,11,11,9.95,1.05
"27/05/2013","Tremie13","T1+T2",2,21,"MB",11,0,11,11,7.3,3.7
"29/05/2013","Tremie13","T1+T2",2,21,"MB",11,0,11,11,7.3,3.7
"02/05/2013","Tremie13","T1+T2",2,22,"MB",9,2,12,10.2931041763439,6.55,3.7431041763439
"02/07/2013","Tremie13","T1+T2",2,22,"MB",12,0,12,12,11.35,0.65
"03/06/2013","Tremie13","T1+T2",2,22,"MB",12,0,12,12,8.02,3.98
"08/07/2013","Tremie13","T1+T2",2,22,"MB",12,0,12,12,12,0
"11/06/2013","Tremie13","T1+T2",2,22,"MB",12,0,12,12,8.76,3.24
"13/02/2013","Tremie13","T1+T2",2,22,"MB",4,1,12,4.33397618001915,NA,NA
"15/07/2013","Tremie13","T1+T2",2,22,"MB",12,0,12,12,12,0
"17/06/2013","Tremie13","T1+T2",2,22,"MB",12,0,12,12,9.99,2.01
"19/04/2013","Tremie13","T1+T2",2,22,"MB",8,1,12,8.78450363196126,5.5,3.28450363196126
"22/05/2013","Tremie13","T1+T2",2,22,"MB",12,0,12,12,7.6,4.4
"24/06/2013","Tremie13","T1+T2",2,22,"MB",12,0,12,12,10.87,1.13
"27/05/2013","Tremie13","T1+T2",2,22,"MB",12,0,12,12,7.62,4.38
"29/05/2013","Tremie13","T1+T2",2,22,"MB",12,0,12,12,7.62,4.38
"02/05/2013","Tremie13","T1+T2",2,23,"MB",9,1,11,9.375,6.3,3.075
"02/07/2013","Tremie13","T1+T2",2,23,"MB",11,0,11,11,10.9,0.0999999999999996
"03/06/2013","Tremie13","T1+T2",2,23,"MB",11,0,11,11,7.81,3.19
"08/07/2013","Tremie13","T1+T2",2,23,"MB",11,0,11,11,11,0
"11/06/2013","Tremie13","T1+T2",2,23,"MB",11,0,11,11,8.16,2.84
"13/02/2013","Tremie13","T1+T2",2,23,"MB",4,1,11,4.54018673457373,NA,NA
"15/07/2013","Tremie13","T1+T2",2,23,"MB",11,0,11,11,11,0
"17/06/2013","Tremie13","T1+T2",2,23,"MB",11,0,11,11,9.41,1.59
"19/04/2013","Tremie13","T1+T2",2,23,"MB",7,2,11,8.12573630082466,5.3,2.82573630082466
"22/05/2013","Tremie13","T1+T2",2,23,"MB",11,0,11,11,7.05,3.95
"24/06/2013","Tremie13","T1+T2",2,23,"MB",11,0,11,11,10.2,0.800000000000001
"27/05/2013","Tremie13","T1+T2",2,23,"MB",11,0,11,11,7.05,3.95
"29/05/2013","Tremie13","T1+T2",2,23,"MB",11,0,11,11,7.05,3.95
"02/05/2013","Tremie13","T1+T2",2,24,"MB",9,1,12,9.96428571428572,6.95,3.01428571428572
"02/07/2013","Tremie13","T1+T2",2,24,"MB",12,0,12,12,11.25,0.75
