date;variety;image;point;x;y;slice;color;id;serie;green_leaves
01/06/2011;Rht3;Img0350.jpg;0;1424;3628;1;0;2183;0;1,8
01/06/2011;Rht3;Img0350.jpg;1;1384;3444;1;1;2184;0;1,8
01/06/2011;Rht3;Img0350.jpg;2;1368;3296;1;2;2185;0;1,8
01/06/2011;Rht3;Img0350.jpg;3;1384;3000;1;3;2186;0;1,8
01/06/2011;Rht3;Img0350.jpg;4;1368;2824;1;4;2187;0;1,8
01/06/2011;Rht3;Img0350.jpg;5;1360;2460;1;5;2188;0;1,8
01/06/2011;Rht3;Img0350.jpg;6;1368;2200;1;6;2189;0;1,8
01/06/2011;Rht3;Img0350.jpg;7;1376;1924;1;7;2190;0;1,8
01/06/2011;Rht3;Img0350.jpg;8;1376;1732;1;8;2191;0;1,8
01/06/2011;Rht3;Img0350.jpg;9;1356;1716;1;9;2192;1;1,8
01/06/2011;Rht3;Img0350.jpg;10;1288;1628;1;10;2193;1;1,8
01/06/2011;Rht3;Img0350.jpg;11;1216;1520;1;11;2194;1;1,8
01/06/2011;Rht3;Img0350.jpg;12;1156;1388;1;12;2195;1;1,8
01/06/2011;Rht3;Img0350.jpg;13;1100;1252;1;13;2196;1;1,8
01/06/2011;Rht3;Img0350.jpg;14;1052;1104;1;14;2197;1;1,8
01/06/2011;Rht3;Img0350.jpg;15;1028;992;1;15;2198;1;1,8
01/06/2011;Rht3;Img0350.jpg;16;992;868;1;16;2199;1;1,8
01/06/2011;Rht3;Img0350.jpg;17;960;676;1;17;2200;1;1,8
01/06/2011;Rht3;Img0350.jpg;18;1352;2444;1;18;2201;2;1,8
01/06/2011;Rht3;Img0350.jpg;19;1312;2324;1;19;2202;2;1,8
01/06/2011;Rht3;Img0350.jpg;20;1276;2200;1;20;2203;2;1,8
01/06/2011;Rht3;Img0350.jpg;21;1264;2080;1;21;2204;2;1,8
01/06/2011;Rht3;Img0350.jpg;22;1256;1972;1;22;2205;2;1,8
01/06/2011;Rht3;Img0350.jpg;23;1236;1840;1;23;2206;2;1,8
01/06/2011;Rht3;Img0350.jpg;24;1212;1704;1;24;2207;2;1,8
01/06/2011;Rht3;Img0350.jpg;25;1160;1576;1;25;2208;2;1,8
01/06/2011;Rht3;Img0350.jpg;26;1112;1512;1;26;2209;2;1,8
01/06/2011;Rht3;Img0350.jpg;27;1032;1464;1;27;2210;2;1,8
01/06/2011;Rht3;Img0350.jpg;28;928;1424;1;28;2211;2;1,8
01/06/2011;Rht3;Img0350.jpg;29;880;1408;1;29;2212;2;1,8
01/06/2011;Rht3;Img0350.jpg;30;1348;2828;1;30;2213;3;1,8
01/06/2011;Rht3;Img0350.jpg;31;1300;2736;1;31;2214;3;1,8
01/06/2011;Rht3;Img0350.jpg;32;1264;2568;1;32;2215;3;1,8
01/06/2011;Rht3;Img0350.jpg;33;1240;2440;1;33;2216;3;1,8
01/06/2011;Rht3;Img0350.jpg;34;1200;2368;1;34;2217;3;1,8
01/06/2011;Rht3;Img0350.jpg;35;1160;2304;1;35;2218;3;1,8
01/06/2011;Rht3;Img0350.jpg;36;1100;2312;1;36;2219;3;1,8
01/06/2011;Rht3;Img0350.jpg;37;1012;2360;1;37;2220;3;1,8
01/06/2011;Rht3;Img0350.jpg;38;908;2408;1;38;2221;3;1,8
01/06/2011;Rht3;Img0350.jpg;39;804;2480;1;39;2222;3;1,8
01/06/2011;Rht3;Img0350.jpg;40;748;2540;1;40;2223;3;1,8
01/06/2011;Rht3;Img0350.jpg;41;680;2628;1;41;2224;3;1,8
01/06/2011;Rht3;Img0350.jpg;42;1412;3100;1;42;2225;4;1,8
01/06/2011;Rht3;Img0350.jpg;43;1408;3016;1;43;2226;4;1,8
01/06/2011;Rht3;Img0350.jpg;44;1432;2924;1;44;2227;4;1,8
01/06/2011;Rht3;Img0350.jpg;45;1560;2960;1;45;2228;4;1,8
01/06/2011;Rht3;Img0350.jpg;46;1656;2964;1;46;2229;4;1,8
01/06/2011;Rht3;Img0350.jpg;47;1788;2936;1;47;2230;4;1,8
01/06/2011;Rht3;Img0350.jpg;48;1924;2916;1;48;2231;4;1,8
01/06/2011;Rht3;Img0350.jpg;49;2000;2952;1;49;2232;4;1,8
01/06/2011;Rht3;Img0350.jpg;50;2000;3052;1;50;2233;4;1,8
01/06/2011;Rht3;Img0350.jpg;51;2012;3140;1;51;2234;4;1,8
01/06/2011;Rht3;Img0350.jpg;52;2012;3244;1;52;2235;4;1,8
01/06/2011;Rht3;Img0350.jpg;53;1988;3288;1;53;2236;4;1,8
01/06/2011;Rht3;Img0351.jpg;0;1220;3848;2;0;2237;0;1,4
01/06/2011;Rht3;Img0351.jpg;1;1256;3788;2;1;2238;0;1,4
01/06/2011;Rht3;Img0351.jpg;2;1268;3712;2;2;2239;0;1,4
01/06/2011;Rht3;Img0351.jpg;3;1308;3600;2;3;2240;0;1,4
01/06/2011;Rht3;Img0351.jpg;4;1324;3428;2;4;2241;0;1,4
01/06/2011;Rht3;Img0351.jpg;5;1332;3276;2;5;2242;0;1,4
01/06/2011;Rht3;Img0351.jpg;6;1336;3120;2;6;2243;0;1,4
01/06/2011;Rht3;Img0351.jpg;7;1344;2948;2;7;2244;0;1,4
01/06/2011;Rht3;Img0351.jpg;8;1344;2760;2;8;2245;0;1,4
01/06/2011;Rht3;Img0351.jpg;9;1340;2600;2;9;2246;0;1,4
01/06/2011;Rht3;Img0351.jpg;10;1336;2492;2;10;2247;0;1,4
01/06/2011;Rht3;Img0351.jpg;11;1332;2272;2;11;2248;0;1,4
01/06/2011;Rht3;Img0351.jpg;12;1320;2064;2;12;2249;0;1,4
01/06/2011;Rht3;Img0351.jpg;13;1300;1884;2;13;2250;0;1,4
01/06/2011;Rht3;Img0351.jpg;14;1304;1744;2;14;2251;0;1,4
01/06/2011;Rht3;Img0351.jpg;15;1296;1592;2;15;2252;0;1,4
01/06/2011;Rht3;Img0351.jpg;16;1260;1500;2;16;2253;1;1,4
01/06/2011;Rht3;Img0351.jpg;17;1240;1376;2;17;2254;1;1,4
01/06/2011;Rht3;Img0351.jpg;18;1196;1240;2;18;2255;1;1,4
01/06/2011;Rht3;Img0351.jpg;19;1184;1132;2;19;2256;1;1,4
01/06/2011;Rht3;Img0351.jpg;20;1176;1024;2;20;2257;1;1,4
01/06/2011;Rht3;Img0351.jpg;21;1224;912;2;21;2258;1;1,4
01/06/2011;Rht3;Img0351.jpg;22;1300;800;2;22;2259;1;1,4
01/06/2011;Rht3;Img0351.jpg;23;1372;712;2;23;2260;1;1,4
01/06/2011;Rht3;Img0351.jpg;24;1420;648;2;24;2261;1;1,4
01/06/2011;Rht3;Img0351.jpg;25;1480;568;2;25;2262;1;1,4
01/06/2011;Rht3;Img0351.jpg;26;1328;2480;2;26;2263;2;1,4
01/06/2011;Rht3;Img0351.jpg;27;1288;2368;2;27;2264;2;1,4
01/06/2011;Rht3;Img0351.jpg;28;1272;2260;2;28;2265;2;1,4
01/06/2011;Rht3;Img0351.jpg;29;1268;2132;2;29;2266;2;1,4
01/06/2011;Rht3;Img0351.jpg;30;1268;2016;2;30;2267;2;1,4
01/06/2011;Rht3;Img0351.jpg;31;1300;1884;2;31;2268;2;1,4
01/06/2011;Rht3;Img0351.jpg;32;1380;1776;2;32;2269;2;1,4
01/06/2011;Rht3;Img0351.jpg;33;1476;1692;2;33;2270;2;1,4
01/06/2011;Rht3;Img0351.jpg;34;1572;1608;2;34;2271;2;1,4
01/06/2011;Rht3;Img0351.jpg;35;1660;1540;2;35;2272;2;1,4
01/06/2011;Rht3;Img0351.jpg;36;1836;1480;2;36;2273;2;1,4
01/06/2011;Rht3;Img0351.jpg;37;1960;1456;2;37;2274;2;1,4
01/06/2011;Rht3;Img0351.jpg;38;1336;2936;2;38;2275;3;1,4
01/06/2011;Rht3;Img0351.jpg;39;1336;2804;2;39;2276;3;1,4
01/06/2011;Rht3;Img0351.jpg;40;1352;2700;2;40;2277;3;1,4
01/06/2011;Rht3;Img0351.jpg;41;1420;2644;2;41;2278;3;1,4
01/06/2011;Rht3;Img0351.jpg;42;1488;2636;2;42;2279;3;1,4
01/06/2011;Rht3;Img0351.jpg;43;1536;2748;2;43;2280;3;1,4
01/06/2011;Rht3;Img0351.jpg;44;1544;2876;2;44;2281;3;1,4
01/06/2011;Rht3;Img0351.jpg;45;1524;2980;2;45;2282;3;1,4
01/06/2011;Rht3;Img0351.jpg;46;1504;3080;2;46;2283;3;1,4
01/06/2011;Rht3;Img0351.jpg;47;1464;3188;2;47;2284;3;1,4
01/06/2011;Rht3;Img0351.jpg;48;1416;3304;2;48;2285;3;1,4
01/06/2011;Rht3;Img0351.jpg;49;1384;3376;2;49;2286;3;1,4
01/06/2011;Rht3;Img0352.jpg;0;1312;4036;3;0;2287;0;2,4
01/06/2011;Rht3;Img0352.jpg;1;1276;3928;3;1;2288;0;2,4
01/06/2011;Rht3;Img0352.jpg;2;1248;3760;3;2;2289;0;2,4
01/06/2011;Rht3;Img0352.jpg;3;1232;3608;3;3;2290;0;2,4
01/06/2011;Rht3;Img0352.jpg;4;1228;3564;3;4;2291;0;2,4
01/06/2011;Rht3;Img0352.jpg;5;1228;3340;3;5;2292;0;2,4
01/06/2011;Rht3;Img0352.jpg;6;1208;3084;3;6;2293;0;2,4
01/06/2011;Rht3;Img0352.jpg;7;1200;2872;3;7;2294;0;2,4
01/06/2011;Rht3;Img0352.jpg;8;1200;2584;3;8;2295;0;2,4
01/06/2011;Rht3;Img0352.jpg;9;1188;2376;3;9;2296;0;2,4
01/06/2011;Rht3;Img0352.jpg;10;1192;2168;3;10;2297;0;2,4
01/06/2011;Rht3;Img0352.jpg;11;1208;1916;3;11;2298;0;2,4
01/06/2011;Rht3;Img0352.jpg;12;1228;1640;3;12;2299;0;2,4
01/06/2011;Rht3;Img0352.jpg;13;1240;1472;3;13;2300;0;2,4
01/06/2011;Rht3;Img0352.jpg;14;1216;1428;3;14;2301;1;2,4
01/06/2011;Rht3;Img0352.jpg;15;1188;1288;3;15;2302;1;2,4
01/06/2011;Rht3;Img0352.jpg;16;1136;1136;3;16;2303;1;2,4
01/06/2011;Rht3;Img0352.jpg;17;1120;1000;3;17;2304;1;2,4
01/06/2011;Rht3;Img0352.jpg;18;1080;872;3;18;2305;1;2,4
01/06/2011;Rht3;Img0352.jpg;19;1068;740;3;19;2306;1;2,4
01/06/2011;Rht3;Img0352.jpg;20;1040;580;3;20;2307;1;2,4
01/06/2011;Rht3;Img0352.jpg;21;1196;2360;3;21;2308;2;2,4
01/06/2011;Rht3;Img0352.jpg;22;1240;2184;3;22;2309;2;2,4
01/06/2011;Rht3;Img0352.jpg;23;1324;2008;3;23;2310;2;2,4
01/06/2011;Rht3;Img0352.jpg;24;1352;1864;3;24;2311;2;2,4
01/06/2011;Rht3;Img0352.jpg;25;1400;1700;3;25;2312;2;2,4
01/06/2011;Rht3;Img0352.jpg;26;1436;1532;3;26;2313;2;2,4
01/06/2011;Rht3;Img0352.jpg;27;1464;1376;3;27;2314;2;2,4
01/06/2011;Rht3;Img0352.jpg;28;1484;1216;3;28;2315;2;2,4
01/06/2011;Rht3;Img0352.jpg;29;1512;1080;3;29;2316;2;2,4
01/06/2011;Rht3;Img0352.jpg;30;1544;948;3;30;2317;2;2,4
01/06/2011;Rht3;Img0352.jpg;31;1204;2820;3;31;2318;3;2,4
01/06/2011;Rht3;Img0352.jpg;32;1172;2668;3;32;2319;3;2,4
01/06/2011;Rht3;Img0352.jpg;33;1124;2532;3;33;2320;3;2,4
01/06/2011;Rht3;Img0352.jpg;34;1068;2360;3;34;2321;3;2,4
01/06/2011;Rht3;Img0352.jpg;35;996;2176;3;35;2322;3;2,4
01/06/2011;Rht3;Img0352.jpg;36;924;2008;3;36;2323;3;2,4
01/06/2011;Rht3;Img0352.jpg;37;884;1892;3;37;2324;3;2,4
01/06/2011;Rht3;Img0352.jpg;38;820;1772;3;38;2325;3;2,4
01/06/2011;Rht3;Img0352.jpg;39;736;1672;3;39;2326;3;2,4
01/06/2011;Rht3;Img0352.jpg;40;656;1596;3;40;2327;3;2,4
01/06/2011;Rht3;Img0352.jpg;41;548;1612;3;41;2328;3;2,4
01/06/2011;Rht3;Img0352.jpg;42;1204;3316;3;42;2329;4;2,4
01/06/2011;Rht3;Img0352.jpg;43;1176;3192;3;43;2330;4;2,4
01/06/2011;Rht3;Img0352.jpg;44;1136;3092;3;44;2331;4;2,4
01/06/2011;Rht3;Img0352.jpg;45;992;3112;3;45;2332;4;2,4
01/06/2011;Rht3;Img0352.jpg;46;884;3164;3;46;2333;4;2,4
01/06/2011;Rht3;Img0352.jpg;47;824;3252;3;47;2334;4;2,4
01/06/2011;Rht3;Img0352.jpg;48;784;3388;3;48;2335;4;2,4
01/06/2011;Rht3;Img0352.jpg;49;716;3512;3;49;2336;4;2,4
01/06/2011;Rht3;Img0352.jpg;50;664;3640;3;50;2337;4;2,4
01/06/2011;Rht3;Img0352.jpg;51;564;3720;3;51;2338;4;2,4
01/06/2011;Rht3;Img0352.jpg;52;516;3780;3;52;2339;4;2,4
01/06/2011;Rht3;Img0353.jpg;0;1260;3868;4;0;2340;0;2,6
01/06/2011;Rht3;Img0353.jpg;1;1240;3756;4;1;2341;0;2,6
01/06/2011;Rht3;Img0353.jpg;2;1236;3616;4;2;2342;0;2,6
01/06/2011;Rht3;Img0353.jpg;3;1236;3464;4;3;2343;0;2,6
01/06/2011;Rht3;Img0353.jpg;4;1240;3340;4;4;2344;0;2,6
01/06/2011;Rht3;Img0353.jpg;5;1244;3196;4;5;2345;0;2,6
01/06/2011;Rht3;Img0353.jpg;6;1260;3060;4;6;2346;0;2,6
01/06/2011;Rht3;Img0353.jpg;7;1260;2944;4;7;2347;0;2,6
01/06/2011;Rht3;Img0353.jpg;8;1268;2788;4;8;2348;0;2,6
01/06/2011;Rht3;Img0353.jpg;9;1284;2608;4;9;2349;0;2,6
01/06/2011;Rht3;Img0353.jpg;10;1292;2460;4;10;2350;0;2,6
01/06/2011;Rht3;Img0353.jpg;11;1316;2284;4;11;2351;0;2,6
01/06/2011;Rht3;Img0353.jpg;12;1320;2100;4;12;2352;0;2,6
01/06/2011;Rht3;Img0353.jpg;13;1336;1944;4;13;2353;0;2,6
01/06/2011;Rht3;Img0353.jpg;14;1340;1876;4;14;2354;1;2,6
01/06/2011;Rht3;Img0353.jpg;15;1308;1704;4;15;2355;1;2,6
01/06/2011;Rht3;Img0353.jpg;16;1308;1568;4;16;2356;1;2,6
01/06/2011;Rht3;Img0353.jpg;17;1304;1444;4;17;2357;1;2,6
01/06/2011;Rht3;Img0353.jpg;18;1300;1292;4;18;2358;1;2,6
01/06/2011;Rht3;Img0353.jpg;19;1304;1156;4;19;2359;1;2,6
01/06/2011;Rht3;Img0353.jpg;20;1308;1068;4;20;2360;1;2,6
01/06/2011;Rht3;Img0353.jpg;21;1308;968;4;21;2361;1;2,6
01/06/2011;Rht3;Img0353.jpg;22;1316;888;4;22;2362;1;2,6
01/06/2011;Rht3;Img0353.jpg;23;1296;800;4;23;2363;1;2,6
01/06/2011;Rht3;Img0353.jpg;24;1280;720;4;24;2364;1;2,6
01/06/2011;Rht3;Img0353.jpg;25;1272;2604;4;25;2365;2;2,6
01/06/2011;Rht3;Img0353.jpg;26;1228;2488;4;26;2366;2;2,6
01/06/2011;Rht3;Img0353.jpg;27;1148;2344;4;27;2367;2;2,6
01/06/2011;Rht3;Img0353.jpg;28;1088;2200;4;28;2368;2;2,6
01/06/2011;Rht3;Img0353.jpg;29;1016;2084;4;29;2369;2;2,6
01/06/2011;Rht3;Img0353.jpg;30;932;1980;4;30;2370;2;2,6
01/06/2011;Rht3;Img0353.jpg;31;820;1880;4;31;2371;2;2,6
01/06/2011;Rht3;Img0353.jpg;32;728;1788;4;32;2372;2;2,6
01/06/2011;Rht3;Img0353.jpg;33;648;1688;4;33;2373;2;2,6
01/06/2011;Rht3;Img0353.jpg;34;584;1608;4;34;2374;2;2,6
01/06/2011;Rht3;Img0353.jpg;35;484;1528;4;35;2375;2;2,6
01/06/2011;Rht3;Img0353.jpg;36;1268;3064;4;36;2376;3;2,6
01/06/2011;Rht3;Img0353.jpg;37;1320;2928;4;37;2377;3;2,6
01/06/2011;Rht3;Img0353.jpg;38;1380;2784;4;38;2378;3;2,6
01/06/2011;Rht3;Img0353.jpg;39;1452;2664;4;39;2379;3;2,6
01/06/2011;Rht3;Img0353.jpg;40;1484;2552;4;40;2380;3;2,6
01/06/2011;Rht3;Img0353.jpg;41;1496;2480;4;41;2381;3;2,6
01/06/2011;Rht3;Img0353.jpg;42;1452;2344;4;42;2382;3;2,6
01/06/2011;Rht3;Img0353.jpg;43;1404;2200;4;43;2383;3;2,6
01/06/2011;Rht3;Img0353.jpg;44;1340;2116;4;44;2384;3;2,6
01/06/2011;Rht3;Img0353.jpg;45;1284;2020;4;45;2385;3;2,6
01/06/2011;Rht3;Img0353.jpg;46;1240;3336;4;46;2386;4;2,6
01/06/2011;Rht3;Img0353.jpg;47;1200;3216;4;47;2387;4;2,6
01/06/2011;Rht3;Img0353.jpg;48;1120;3064;4;48;2388;4;2,6
01/06/2011;Rht3;Img0353.jpg;49;1016;2960;4;49;2389;4;2,6
01/06/2011;Rht3;Img0353.jpg;50;916;2860;4;50;2390;4;2,6
01/06/2011;Rht3;Img0353.jpg;51;828;2740;4;51;2391;4;2,6
01/06/2011;Rht3;Img0353.jpg;52;688;2668;4;52;2392;4;2,6
01/06/2011;Rht3;Img0353.jpg;53;596;2612;4;53;2393;4;2,6
01/06/2011;Rht3;Img0353.jpg;54;488;2520;4;54;2394;4;2,6
01/06/2011;Rht3;Img0354.jpg;0;1116;3556;5;0;2395;0;2,4
01/06/2011;Rht3;Img0354.jpg;1;1120;3444;5;1;2396;0;2,4
01/06/2011;Rht3;Img0354.jpg;2;1092;3260;5;2;2397;0;2,4
01/06/2011;Rht3;Img0354.jpg;3;1088;3024;5;3;2398;0;2,4
01/06/2011;Rht3;Img0354.jpg;4;1104;2848;5;4;2399;0;2,4
01/06/2011;Rht3;Img0354.jpg;5;1088;2680;5;5;2400;0;2,4
01/06/2011;Rht3;Img0354.jpg;6;1096;2528;5;6;2401;0;2,4
01/06/2011;Rht3;Img0354.jpg;7;1088;2408;5;7;2402;0;2,4
01/06/2011;Rht3;Img0354.jpg;8;1112;2052;5;8;2403;0;2,4
01/06/2011;Rht3;Img0354.jpg;9;1080;1784;5;9;2404;0;2,4
01/06/2011;Rht3;Img0354.jpg;10;1092;1760;5;10;2405;1;2,4
01/06/2011;Rht3;Img0354.jpg;11;1140;1584;5;11;2406;1;2,4
01/06/2011;Rht3;Img0354.jpg;12;1180;1436;5;12;2407;1;2,4
01/06/2011;Rht3;Img0354.jpg;13;1204;1324;5;13;2408;1;2,4
01/06/2011;Rht3;Img0354.jpg;14;1240;1220;5;14;2409;1;2,4
01/06/2011;Rht3;Img0354.jpg;15;1276;1132;5;15;2410;1;2,4
01/06/2011;Rht3;Img0354.jpg;16;1292;1052;5;16;2411;1;2,4
01/06/2011;Rht3;Img0354.jpg;17;1092;2396;5;17;2412;2;2,4
01/06/2011;Rht3;Img0354.jpg;18;1068;2264;5;18;2413;2;2,4
01/06/2011;Rht3;Img0354.jpg;19;1064;2112;5;19;2414;2;2,4
01/06/2011;Rht3;Img0354.jpg;20;1048;1948;5;20;2415;2;2,4
01/06/2011;Rht3;Img0354.jpg;21;1040;1808;5;21;2416;2;2,4
01/06/2011;Rht3;Img0354.jpg;22;1032;1672;5;22;2417;2;2,4
01/06/2011;Rht3;Img0354.jpg;23;1016;1596;5;23;2418;2;2,4
01/06/2011;Rht3;Img0354.jpg;24;980;1496;5;24;2419;2;2,4
01/06/2011;Rht3;Img0354.jpg;25;956;1428;5;25;2420;2;2,4
01/06/2011;Rht3;Img0354.jpg;26;1104;2708;5;26;2421;3;2,4
01/06/2011;Rht3;Img0354.jpg;27;1140;2616;5;27;2422;3;2,4
01/06/2011;Rht3;Img0354.jpg;28;1152;2472;5;28;2423;3;2,4
01/06/2011;Rht3;Img0354.jpg;29;1152;2328;5;29;2424;3;2,4
01/06/2011;Rht3;Img0354.jpg;30;1152;2184;5;30;2425;3;2,4
01/06/2011;Rht3;Img0354.jpg;31;1148;2080;5;31;2426;3;2,4
01/06/2011;Rht3;Img0354.jpg;32;1144;1956;5;32;2427;3;2,4
01/06/2011;Rht3;Img0354.jpg;33;1144;1820;5;33;2428;3;2,4
01/06/2011;Rht3;Img0354.jpg;34;1156;1744;5;34;2429;3;2,4
01/06/2011;Rht3;Img0354.jpg;35;1180;1660;5;35;2430;3;2,4
01/06/2011;Rht3;Img0354.jpg;36;1204;1588;5;36;2431;3;2,4
01/06/2011;Rht3;Img0354.jpg;37;1232;1460;5;37;2432;3;2,4
01/06/2011;Rht3;Img0354.jpg;38;1068;2992;5;38;2433;4;2,4
01/06/2011;Rht3;Img0354.jpg;39;1064;2864;5;39;2434;4;2,4
01/06/2011;Rht3;Img0354.jpg;40;1040;2744;5;40;2435;4;2,4
01/06/2011;Rht3;Img0354.jpg;41;1016;2628;5;41;2436;4;2,4
01/06/2011;Rht3;Img0354.jpg;42;988;2536;5;42;2437;4;2,4
01/06/2011;Rht3;Img0354.jpg;43;908;2540;5;43;2438;4;2,4
01/06/2011;Rht3;Img0354.jpg;44;836;2600;5;44;2439;4;2,4
01/06/2011;Rht3;Img0354.jpg;45;844;2664;5;45;2440;4;2,4
01/06/2011;Rht3;Img0354.jpg;46;896;2752;5;46;2441;4;2,4
01/06/2011;Rht3;Img0354.jpg;47;916;2824;5;47;2442;4;2,4
01/06/2011;Rht3;Img0354.jpg;48;940;2936;5;48;2443;4;2,4
01/06/2011;Rht3;Img0354.jpg;49;960;3004;5;49;2444;4;2,4
01/06/2011;Rht3;Img0354.jpg;50;1096;3200;5;50;2445;5;2,4
01/06/2011;Rht3;Img0354.jpg;51;1064;3084;5;51;2446;5;2,4
01/06/2011;Rht3;Img0354.jpg;52;992;3040;5;52;2447;5;2,4
01/06/2011;Rht3;Img0354.jpg;53;896;3040;5;53;2448;5;2,4
01/06/2011;Rht3;Img0354.jpg;54;752;3076;5;54;2449;5;2,4
01/06/2011;Rht3;Img0354.jpg;55;656;3108;5;55;2450;5;2,4
01/06/2011;Rht3;Img0354.jpg;56;596;3188;5;56;2451;5;2,4
01/06/2011;Rht3;Img0354.jpg;57;580;3264;5;57;2452;5;2,4
01/06/2011;Rht3;Img0355.jpg;0;1440;3988;6;0;2453;0;1,6
01/06/2011;Rht3;Img0355.jpg;1;1408;3844;6;1;2454;0;1,6
01/06/2011;Rht3;Img0355.jpg;2;1372;3736;6;2;2455;0;1,6
01/06/2011;Rht3;Img0355.jpg;3;1328;3648;6;3;2456;0;1,6
01/06/2011;Rht3;Img0355.jpg;4;1300;3500;6;4;2457;0;1,6
01/06/2011;Rht3;Img0355.jpg;5;1300;3324;6;5;2458;0;1,6
01/06/2011;Rht3;Img0355.jpg;6;1280;3124;6;6;2459;0;1,6
01/06/2011;Rht3;Img0355.jpg;7;1280;2940;6;7;2460;0;1,6
01/06/2011;Rht3;Img0355.jpg;8;1272;2684;6;8;2461;0;1,6
01/06/2011;Rht3;Img0355.jpg;9;1252;2412;6;9;2462;0;1,6
01/06/2011;Rht3;Img0355.jpg;10;1256;2212;6;10;2463;0;1,6
01/06/2011;Rht3;Img0355.jpg;11;1268;2000;6;11;2464;0;1,6
01/06/2011;Rht3;Img0355.jpg;12;1268;1820;6;12;2465;0;1,6
01/06/2011;Rht3;Img0355.jpg;13;1260;1732;6;13;2466;0;1,6
01/06/2011;Rht3;Img0355.jpg;14;1236;1692;6;14;2467;1;1,6
01/06/2011;Rht3;Img0355.jpg;15;1152;1568;6;15;2468;1;1,6
01/06/2011;Rht3;Img0355.jpg;16;1092;1424;6;16;2469;1;1,6
01/06/2011;Rht3;Img0355.jpg;17;1020;1312;6;17;2470;1;1,6
01/06/2011;Rht3;Img0355.jpg;18;936;1156;6;18;2471;1;1,6
01/06/2011;Rht3;Img0355.jpg;19;848;1044;6;19;2472;1;1,6
01/06/2011;Rht3;Img0355.jpg;20;820;928;6;20;2473;1;1,6
01/06/2011;Rht3;Img0355.jpg;21;772;860;6;21;2474;1;1,6
01/06/2011;Rht3;Img0355.jpg;22;1232;2544;6;22;2475;2;1,6
01/06/2011;Rht3;Img0355.jpg;23;1196;2456;6;23;2476;2;1,6
01/06/2011;Rht3;Img0355.jpg;24;1172;2348;6;24;2477;2;1,6
01/06/2011;Rht3;Img0355.jpg;25;1144;2240;6;25;2478;2;1,6
01/06/2011;Rht3;Img0355.jpg;26;1112;2128;6;26;2479;2;1,6
01/06/2011;Rht3;Img0355.jpg;27;1028;2028;6;27;2480;2;1,6
01/06/2011;Rht3;Img0355.jpg;28;868;1964;6;28;2481;2;1,6
01/06/2011;Rht3;Img0355.jpg;29;760;1968;6;29;2482;2;1,6
01/06/2011;Rht3;Img0355.jpg;30;672;2048;6;30;2483;2;1,6
01/06/2011;Rht3;Img0355.jpg;31;556;2128;6;31;2484;2;1,6
01/06/2011;Rht3;Img0355.jpg;32;504;2200;6;32;2485;2;1,6
01/06/2011;Rht3;Img0355.jpg;33;368;2284;6;33;2486;2;1,6
01/06/2011;Rht3;Img0355.jpg;34;1296;3000;6;34;2487;3;1,6
