variety;date;bloc;plant;axis;num_leaf_bottom;num_leaf_top;fnl;green;necro_tot;necro
tremie;06/03/2013;1;11;MS;11;1;11;100;0;0
tremie;06/03/2013;1;12;MS;11;2;12;98;2;0
tremie;06/03/2013;1;13;MS;11;1;11;100;0;0
tremie;06/03/2013;1;14;MS;11;1;11;99;1;0
tremie;06/03/2013;1;15;MS;11;2;12;98;2;2
tremie;06/03/2013;2;16;MS;11;1;11;100;0;0
tremie;06/03/2013;2;17;MS;11;1;11;100;0;0
tremie;06/03/2013;2;18;MS;11;2;12;98;2;0
tremie;06/03/2013;2;19;MS;11;1;11;100;0;0
tremie;06/03/2013;2;20;MS;11;2;12;99;1;0
tremie;06/03/2013;2;21;MS;11;1;11;100;0;0
tremie;06/03/2013;2;22;MS;11;2;12;99;1;0
tremie;06/03/2013;2;23;MS;11;1;11;100;0;0
tremie;06/03/2013;2;24;MS;11;2;12;100;0;0
tremie;06/03/2013;2;25;MS;11;2;12;100;0;0
tremie;06/03/2013;2;26;MS;11;1;11;100;0;0
tremie;06/03/2013;2;27;MS;11;1;11;100;0;0
tremie;06/03/2013;2;28;MS;11;1;11;98;2;2
tremie;06/03/2013;2;29;MS;11;2;12;99;1;0
tremie;06/03/2013;2;30;MS;11;2;12;99;1;1
tremie;06/03/2013;3;31;MS;11;1;11;99;1;0
tremie;06/03/2013;3;32;MS;11;1;11;100;0;0
tremie;06/03/2013;3;33;MS;11;1;11;99;1;0
tremie;06/03/2013;3;34;MS;11;1;11;100;0;0
tremie;06/03/2013;3;35;MS;11;1;11;99;1;0
tremie;06/03/2013;3;36;MS;11;1;11;99;1;0
tremie;06/03/2013;3;37;MS;11;1;11;99;1;0
tremie;06/03/2013;3;38;MS;11;1;11;99;1;0
tremie;06/03/2013;3;39;MS;11;1;11;100;0;0
tremie;06/03/2013;3;40;MS;11;1;11;99;1;0
tremie;06/03/2013;3;41;MS;11;1;11;100;0;0
tremie;06/03/2013;3;42;MS;11;1;11;100;0;0
tremie;06/03/2013;3;43;MS;11;1;11;99;1;0
tremie;06/03/2013;3;44;MS;11;1;11;100;0;0
tremie;06/03/2013;3;45;MS;11;1;11;100;0;0
tremie;06/03/2013;1;1;MS;10;3;12;95;5;0
tremie;06/03/2013;1;2;MS;10;2;11;97;3;0
tremie;06/03/2013;1;3;MS;10;2;11;95;5;0
tremie;06/03/2013;1;4;MS;10;2;11;99;1;0
tremie;06/03/2013;1;5;MS;10;2;11;98;2;0
tremie;06/03/2013;1;6;MS;10;2;11;99;1;0
tremie;06/03/2013;1;7;MS;10;3;12;98;2;0
tremie;06/03/2013;1;8;MS;10;3;12;60;40;0
tremie;06/03/2013;1;9;MS;10;2;11;98;2;0
tremie;06/03/2013;1;10;MS;10;3;12;100;0;0
tremie;06/03/2013;1;11;MS;10;2;11;97;3;0
tremie;06/03/2013;1;12;MS;10;3;12;95;5;0
tremie;06/03/2013;1;13;MS;10;2;11;99;1;0
tremie;06/03/2013;1;14;MS;10;2;11;97;3;0
tremie;06/03/2013;1;15;MS;10;3;12;98;2;0
tremie;06/03/2013;2;16;MS;10;2;11;100;0;0
tremie;06/03/2013;2;17;MS;10;2;11;90;10;0
tremie;06/03/2013;2;18;MS;10;3;12;97;3;0
tremie;06/03/2013;2;19;MS;10;2;11;99;1;0
tremie;06/03/2013;2;20;MS;10;3;12;99;1;0
tremie;06/03/2013;2;21;MS;10;2;11;99;1;0
tremie;06/03/2013;2;22;MS;10;3;12;99;1;0
tremie;06/03/2013;2;23;MS;10;2;11;99;1;0
tremie;06/03/2013;2;24;MS;10;3;12;99;1;0
tremie;06/03/2013;2;25;MS;10;3;12;99;1;0
tremie;06/03/2013;2;26;MS;10;2;11;98;2;0
tremie;06/03/2013;2;27;MS;10;2;11;99;1;0
tremie;06/03/2013;2;28;MS;10;2;11;97;3;0
tremie;06/03/2013;2;29;MS;10;3;12;98;2;0
tremie;06/03/2013;2;30;MS;10;3;12;99;1;0
tremie;06/03/2013;3;31;MS;10;2;11;97;3;0
tremie;06/03/2013;3;32;MS;10;2;11;97;3;0
tremie;06/03/2013;3;33;MS;10;2;11;97;3;0
tremie;06/03/2013;3;34;MS;10;2;11;97;3;0
tremie;06/03/2013;3;35;MS;10;2;11;97;3;0
tremie;06/03/2013;3;36;MS;10;2;11;98;2;0
tremie;06/03/2013;3;37;MS;10;2;11;95;5;0
tremie;06/03/2013;3;38;MS;10;2;11;98;2;0
tremie;06/03/2013;3;39;MS;10;2;11;99;1;0
tremie;06/03/2013;3;40;MS;10;2;11;99;1;0
tremie;06/03/2013;3;41;MS;10;2;11;99;1;0
tremie;06/03/2013;3;42;MS;10;2;11;99;1;0
tremie;06/03/2013;3;43;MS;10;2;11;98;2;0
tremie;06/03/2013;3;44;MS;10;2;11;98;2;0
tremie;06/03/2013;3;45;MS;10;2;11;98;2;0
tremie;06/03/2013;1;1;MS;9;4;12;95;5;0
tremie;06/03/2013;1;2;MS;9;3;11;95;5;0
tremie;06/03/2013;1;3;MS;9;3;11;100;0;0
tremie;06/03/2013;1;4;MS;9;3;11;97;3;0
tremie;06/03/2013;1;5;MS;9;3;11;98;2;0
tremie;06/03/2013;1;6;MS;9;3;11;98;2;0
tremie;06/03/2013;1;7;MS;9;4;12;85;15;0
tremie;06/03/2013;1;8;MS;9;4;12;5;95;95
tremie;06/03/2013;1;9;MS;9;3;11;95;5;0
tremie;06/03/2013;1;10;MS;9;4;12;75;25;20
tremie;06/03/2013;1;11;MS;9;3;11;98;2;0
tremie;06/03/2013;1;12;MS;9;4;12;95;5;0
tremie;06/03/2013;1;13;MS;9;3;11;99;1;0
tremie;06/03/2013;1;14;MS;9;3;11;95;5;0
tremie;06/03/2013;1;15;MS;9;4;12;98;2;0
tremie;06/03/2013;2;16;MS;9;3;11;98;2;0
tremie;06/03/2013;2;17;MS;9;3;11;99;1;0
tremie;06/03/2013;2;18;MS;9;4;12;85;15;0
tremie;06/03/2013;2;19;MS;9;3;11;98;2;0
tremie;06/03/2013;2;20;MS;9;4;12;98;2;0
tremie;06/03/2013;2;21;MS;9;3;11;98;2;0
tremie;06/03/2013;2;22;MS;9;4;12;95;5;0
tremie;06/03/2013;2;23;MS;9;3;11;100;0;0
tremie;06/03/2013;2;24;MS;9;4;12;99;1;0
tremie;06/03/2013;2;25;MS;9;4;12;97;3;0
tremie;06/03/2013;2;26;MS;9;3;11;99;1;0
tremie;06/03/2013;2;27;MS;9;3;11;99;1;1
tremie;06/03/2013;2;28;MS;9;3;11;99;1;0
tremie;06/03/2013;2;29;MS;9;4;12;98;2;0
tremie;06/03/2013;2;30;MS;9;4;12;95;5;0
tremie;06/03/2013;3;31;MS;9;3;11;97;3;0
tremie;06/03/2013;3;32;MS;9;3;11;97;3;0
tremie;06/03/2013;3;33;MS;9;3;11;95;5;0
tremie;06/03/2013;3;34;MS;9;3;11;95;5;0
tremie;06/03/2013;3;35;MS;9;3;11;98;2;0
tremie;06/03/2013;3;36;MS;9;3;11;95;5;0
tremie;06/03/2013;3;37;MS;9;3;11;80;20;20
tremie;06/03/2013;3;38;MS;9;3;11;99;1;0
tremie;06/03/2013;3;39;MS;9;3;11;100;0;0
tremie;06/03/2013;3;40;MS;9;3;11;100;0;0
tremie;06/03/2013;3;41;MS;9;3;11;98;2;0
tremie;06/03/2013;3;42;MS;9;3;11;97;3;0
tremie;06/03/2013;3;43;MS;9;3;11;100;0;0
tremie;06/03/2013;3;44;MS;9;3;11;97;3;0
tremie;06/03/2013;3;45;MS;9;3;11;98;2;0
tremie;06/03/2013;1;1;MS;8;5;12;20;80;80
tremie;06/03/2013;1;2;MS;8;4;11;40;60;60
tremie;06/03/2013;1;3;MS;8;4;11;5;95;80
tremie;06/03/2013;1;4;MS;8;4;11;50;50;50
tremie;06/03/2013;1;5;MS;8;4;11;60;40;40
tremie;06/03/2013;1;6;MS;8;4;11;60;40;40
tremie;06/03/2013;1;7;MS;8;5;12;0;100;100
tremie;06/03/2013;1;8;MS;8;5;12;0;100;100
tremie;06/03/2013;1;9;MS;8;4;11;0;100;100
tremie;06/03/2013;1;10;MS;8;5;12;0;100;100
tremie;06/03/2013;1;11;MS;8;4;11;0;100;100
tremie;06/03/2013;1;12;MS;8;5;12;0;100;100
tremie;06/03/2013;1;13;MS;8;4;11;0;100;60
tremie;06/03/2013;1;14;MS;8;4;11;0;100;100
tremie;06/03/2013;1;15;MS;8;5;12;10;90;85
tremie;06/03/2013;2;16;MS;8;4;11;30;70;50
tremie;06/03/2013;2;17;MS;8;4;11;0;100;70
tremie;06/03/2013;2;18;MS;8;5;12;0;100;100
tremie;06/03/2013;2;19;MS;8;4;11;0;100;70
tremie;06/03/2013;2;20;MS;8;5;12;5;95;95
tremie;06/03/2013;2;21;MS;8;4;11;50;50;50
tremie;06/03/2013;2;22;MS;8;5;12;5;95;80
tremie;06/03/2013;2;23;MS;8;4;11;20;80;80
tremie;06/03/2013;2;24;MS;8;5;12;0;100;100
tremie;06/03/2013;2;25;MS;8;5;12;15;85;85
tremie;06/03/2013;2;26;MS;8;4;11;0;100;60
tremie;06/03/2013;2;27;MS;8;4;11;0;100;100
tremie;06/03/2013;2;28;MS;8;4;11;85;15;10
tremie;06/03/2013;2;29;MS;8;5;12;0;100;100
tremie;06/03/2013;2;30;MS;8;5;12;35;65;60
tremie;06/03/2013;3;31;MS;8;4;11;25;75;75
tremie;06/03/2013;3;32;MS;8;4;11;20;80;70
tremie;06/03/2013;3;33;MS;8;4;11;20;80;20
tremie;06/03/2013;3;34;MS;8;4;11;0;100;100
tremie;06/03/2013;3;35;MS;8;4;11;0;100;50
tremie;06/03/2013;3;36;MS;8;4;11;40;60;60
tremie;06/03/2013;3;37;MS;8;4;11;0;100;100
tremie;06/03/2013;3;38;MS;8;4;11;50;50;40
tremie;06/03/2013;3;39;MS;8;4;11;80;20;20
tremie;06/03/2013;3;40;MS;8;4;11;40;60;50
tremie;06/03/2013;3;41;MS;8;4;11;50;50;50
tremie;06/03/2013;3;42;MS;8;4;11;50;50;40
tremie;06/03/2013;3;43;MS;8;4;11;75;25;0
tremie;06/03/2013;3;44;MS;8;4;11;75;25;20
tremie;06/03/2013;3;45;MS;8;4;11;50;50;50
tremie;06/11/2013;1;1;MS;12;1;12;99;1;1
tremie;06/11/2013;1;7;MS;12;1;12;98;2;2
tremie;06/11/2013;1;8;MS;12;1;12;97;3;2
tremie;06/11/2013;1;10;MS;12;1;12;97;3;2
tremie;06/11/2013;1;12;MS;12;1;12;98;2;2
tremie;06/11/2013;1;15;MS;12;1;12;98;2;2
tremie;06/11/2013;2;18;MS;12;1;12;95;5;2
tremie;06/11/2013;2;20;MS;12;1;12;99;1;1
tremie;06/11/2013;2;24;MS;12;1;12;99;1;1
tremie;06/11/2013;2;25;MS;12;1;12;98;2;2
tremie;06/11/2013;2;29;MS;12;1;12;97;3;2
tremie;06/11/2013;2;30;MS;12;1;12;99;1;1
tremie;06/11/2013;1;1;MS;11;2;12;96;4;1
tremie;06/11/2013;1;2;MS;11;1;11;97;3;1
tremie;06/11/2013;1;3;MS;11;1;11;99;1;0
tremie;06/11/2013;1;4;MS;11;1;11;0;100;2
tremie;06/11/2013;1;5;MS;11;1;11;95;5;2
tremie;06/11/2013;1;6;MS;11;1;11;0;100;2
tremie;06/11/2013;1;7;MS;11;2;12;96;4;2
tremie;06/11/2013;1;8;MS;11;2;12;93;7;2
tremie;06/11/2013;1;9;MS;11;1;11;97;3;2
tremie;06/11/2013;1;10;MS;11;2;12;95;5;2
tremie;06/11/2013;1;11;MS;11;1;11;97;3;2
tremie;06/11/2013;1;12;MS;11;2;12;93;7;2
tremie;06/11/2013;1;13;MS;11;1;11;98;2;1
tremie;06/11/2013;1;14;MS;11;1;11;80;20;0
tremie;06/11/2013;1;15;MS;11;2;12;94;6;3
tremie;06/11/2013;2;16;MS;11;1;11;98;2;1
tremie;06/11/2013;2;17;MS;11;1;11;97;3;2
tremie;06/11/2013;2;18;MS;11;2;12;80;20;0
tremie;06/11/2013;2;19;MS;11;1;11;95;5;2
tremie;06/11/2013;2;20;MS;11;2;12;96;4;2
tremie;06/11/2013;2;21;MS;11;1;11;98;2;1
tremie;06/11/2013;2;22;MS;11;2;12;97;3;2
tremie;06/11/2013;2;23;MS;11;1;11;99;1;1
tremie;06/11/2013;2;24;MS;11;2;12;99;1;1
tremie;06/11/2013;2;25;MS;11;2;12;98;2;1
tremie;06/11/2013;2;26;MS;11;1;11;99;1;1
tremie;06/11/2013;2;27;MS;11;1;11;97;3;2
tremie;06/11/2013;2;28;MS;11;1;11;97;3;3
tremie;06/11/2013;2;29;MS;11;2;12;96;4;2
tremie;06/11/2013;2;30;MS;11;2;12;98;2;2
tremie;06/11/2013;3;31;MS;11;1;11;95;5;0
tremie;06/11/2013;3;32;MS;11;1;11;97;3;1
tremie;06/11/2013;3;33;MS;11;1;11;93;7;2
tremie;06/11/2013;3;34;MS;11;1;11;6;94;2
tremie;06/11/2013;3;35;MS;11;1;11;98;2;1
tremie;06/11/2013;3;36;MS;11;1;11;98;2;1
tremie;06/11/2013;3;37;MS;11;1;11;95;5;2
tremie;06/11/2013;3;38;MS;11;1;11;98;2;2
tremie;06/11/2013;3;39;MS;11;1;11;98;2;1
tremie;06/11/2013;3;40;MS;11;1;11;97;3;3
tremie;06/11/2013;3;41;MS;11;1;11;98;2;2
tremie;06/11/2013;3;42;MS;11;1;11;98;2;1
tremie;06/11/2013;3;43;MS;11;1;11;96;4;2
tremie;06/11/2013;3;44;MS;11;1;11;97;3;2
tremie;06/11/2013;3;45;MS;11;1;11;97;3;2
tremie;06/11/2013;1;1;MS;10;3;12;70;30;10
tremie;06/11/2013;1;2;MS;10;2;11;78;22;2
tremie;06/11/2013;1;3;MS;10;2;11;90;10;5
tremie;06/11/2013;1;4;MS;10;2;11;98;2;1
tremie;06/11/2013;1;5;MS;10;2;11;90;10;0
tremie;06/11/2013;1;6;MS;10;2;11;95;5;2
tremie;06/11/2013;1;7;MS;10;3;12;88;12;2
tremie;06/11/2013;1;8;MS;10;3;12;0;100;100
tremie;06/11/2013;1;9;MS;10;2;11;85;15;5
tremie;06/11/2013;1;10;MS;10;3;12;9;91;2
tremie;06/11/2013;1;11;MS;10;2;11;88;12;2
tremie;06/11/2013;1;12;MS;10;3;12;70;30;15
tremie;06/11/2013;1;13;MS;10;2;11;90;10;5
tremie;06/11/2013;1;14;MS;10;2;11;88;12;2
tremie;06/11/2013;1;15;MS;10;3;12;85;15;0
tremie;06/11/2013;2;16;MS;10;2;11;98;2;0
tremie;06/11/2013;2;17;MS;10;2;11;80;20;0
tremie;06/11/2013;2;18;MS;10;3;12;60;40;0
tremie;06/11/2013;2;19;MS;10;2;11;95;5;3
tremie;06/11/2013;2;20;MS;10;3;12;87;13;3
tremie;06/11/2013;2;21;MS;10;2;11;98;2;1
tremie;06/11/2013;2;22;MS;10;3;12;88;12;2
tremie;06/11/2013;2;23;MS;10;2;11;95;5;0
tremie;06/11/2013;2;24;MS;10;3;12;89;11;1
tremie;06/11/2013;2;25;MS;10;3;12;85;15;0
tremie;06/11/2013;2;26;MS;10;2;11;95;5;0
tremie;06/11/2013;2;27;MS;10;2;11;95;5;2
tremie;06/11/2013;2;28;MS;10;2;11;85;15;5
tremie;06/11/2013;2;29;MS;10;3;12;92;8;5
tremie;06/11/2013;2;30;MS;10;3;12;90;10;0
tremie;06/11/2013;3;31;MS;10;2;11;85;15;0
tremie;06/11/2013;3;32;MS;10;2;11;95;5;0
tremie;06/11/2013;3;33;MS;10;2;11;95;5;0
tremie;06/11/2013;3;34;MS;10;2;11;95;5;0
tremie;06/11/2013;3;35;MS;10;2;11;95;5;2
tremie;06/11/2013;3;36;MS;10;2;11;95;5;0
tremie;06/11/2013;3;37;MS;10;2;11;50;50;10
tremie;06/11/2013;3;38;MS;10;2;11;95;5;2
tremie;06/11/2013;3;39;MS;10;2;11;97;3;1
tremie;06/11/2013;3;40;MS;10;2;11;96;4;2
tremie;06/11/2013;3;41;MS;10;2;11;95;5;2
tremie;06/11/2013;3;42;MS;10;2;11;95;5;0
tremie;06/11/2013;3;43;MS;10;2;11;94;6;1
tremie;06/11/2013;3;44;MS;10;2;11;95;5;0
tremie;06/11/2013;3;45;MS;10;2;11;95;5;2
tremie;06/11/2013;1;1;MS;9;4;12;65;35;0
tremie;06/11/2013;1;2;MS;9;3;11;85;15;0
tremie;06/11/2013;1;3;MS;9;3;11;90;10;0
tremie;06/11/2013;1;4;MS;9;3;11;95;5;0
tremie;06/11/2013;1;5;MS;9;3;11;90;10;0
tremie;06/11/2013;1;6;MS;9;3;11;90;10;0
tremie;06/11/2013;1;7;MS;9;4;12;60;40;30
tremie;06/11/2013;1;8;MS;9;4;12;0;100;100
tremie;06/11/2013;1;9;MS;9;3;11;15;85;25
tremie;06/11/2013;1;10;MS;9;4;12;15;85;70
tremie;06/11/2013;1;11;MS;9;3;11;70;30;0
tremie;06/11/2013;1;12;MS;9;4;12;40;60;40
tremie;06/11/2013;1;13;MS;9;3;11;95;5;0
tremie;06/11/2013;1;14;MS;9;3;11;20;80;0
tremie;06/11/2013;1;15;MS;9;4;12;80;20;0
tremie;06/11/2013;2;16;MS;9;3;11;94;6;1
tremie;06/11/2013;2;17;MS;9;3;11;20;80;10
tremie;06/11/2013;2;18;MS;9;4;12;0;100;100
tremie;06/11/2013;2;19;MS;9;3;11;88;12;2
tremie;06/11/2013;2;20;MS;9;4;12;60;40;35
tremie;06/11/2013;2;21;MS;9;3;11;50;50;10
tremie;06/11/2013;2;22;MS;9;4;12;40;60;40
tremie;06/11/2013;2;23;MS;9;3;11;90;10;0
tremie;06/11/2013;2;24;MS;9;4;12;90;10;0
tremie;06/11/2013;2;25;MS;9;4;12;80;20;0
tremie;06/11/2013;2;26;MS;9;3;11;90;10;0
tremie;06/11/2013;2;27;MS;9;3;11;95;5;2
tremie;06/11/2013;2;28;MS;9;3;11;95;5;0
tremie;06/11/2013;2;29;MS;9;4;12;65;35;5
tremie;06/11/2013;2;30;MS;9;4;12;70;30;0
tremie;06/11/2013;3;31;MS;9;3;11;90;10;0
tremie;06/11/2013;3;32;MS;9;3;11;90;10;0
tremie;06/11/2013;3;33;MS;9;3;11;75;25;5
tremie;06/11/2013;3;34;MS;9;3;11;20;80;40
tremie;06/11/2013;3;35;MS;9;3;11;90;10;0
tremie;06/11/2013;3;36;MS;9;3;11;90;10;0
tremie;06/11/2013;3;37;MS;9;3;11;10;90;40
tremie;06/11/2013;3;38;MS;9;3;11;95;5;0
tremie;06/11/2013;3;39;MS;9;3;11;95;5;0
tremie;06/11/2013;3;40;MS;9;3;11;90;10;0
tremie;06/11/2013;3;41;MS;9;3;11;75;25;0
tremie;06/11/2013;3;42;MS;9;3;11;85;15;0
tremie;06/11/2013;3;43;MS;9;3;11;95;5;0
tremie;06/11/2013;3;44;MS;9;3;11;80;20;0
tremie;06/11/2013;3;45;MS;9;3;11;88;12;2
tremie;06/11/2013;1;1;MS;8;5;12;0;100;100
tremie;06/11/2013;1;2;MS;8;4;11;0;100;100
tremie;06/11/2013;1;3;MS;8;4;11;0;100;100
tremie;06/11/2013;1;4;MS;8;4;11;30;70;70
tremie;06/11/2013;1;5;MS;8;4;11;10;90;60
tremie;06/11/2013;1;6;MS;8;4;11;0;100;80
tremie;06/11/2013;1;7;MS;8;5;12;0;100;100
tremie;06/11/2013;1;8;MS;8;5;12;0;100;100
tremie;06/11/2013;1;9;MS;8;4;11;0;100;100
tremie;06/11/2013;1;10;MS;8;5;12;0;100;100
tremie;06/11/2013;1;11;MS;8;4;11;0;100;100
tremie;06/11/2013;1;12;MS;8;5;12;0;100;100
tremie;06/11/2013;1;13;MS;8;4;11;0;100;100
tremie;06/11/2013;1;14;MS;8;4;11;0;100;100
tremie;06/11/2013;1;15;MS;8;5;12;0;100;100
tremie;06/11/2013;2;16;MS;8;4;11;0;100;100
tremie;06/11/2013;2;17;MS;8;4;11;0;100;100
tremie;06/11/2013;2;18;MS;8;5;12;0;100;100
tremie;06/11/2013;2;19;MS;8;4;11;0;100;100
tremie;06/11/2013;2;20;MS;8;5;12;0;100;100
tremie;06/11/2013;2;21;MS;8;4;11;0;100;100
tremie;06/11/2013;2;22;MS;8;5;12;0;100;100
tremie;06/11/2013;2;23;MS;8;4;11;0;100;100
tremie;06/11/2013;2;24;MS;8;5;12;0;100;100
tremie;06/11/2013;2;25;MS;8;5;12;0;100;100
tremie;06/11/2013;2;26;MS;8;4;11;0;100;100
tremie;06/11/2013;2;27;MS;8;4;11;0;100;100
tremie;06/11/2013;2;28;MS;8;4;11;40;60;40
tremie;06/11/2013;2;29;MS;8;5;12;0;100;100
tremie;06/11/2013;2;30;MS;8;5;12;0;100;100
tremie;06/11/2013;3;31;MS;8;4;11;0;100;100
tremie;06/11/2013;3;32;MS;8;4;11;0;100;100
tremie;06/11/2013;3;33;MS;8;4;11;0;100;100
tremie;06/11/2013;3;34;MS;8;4;11;0;100;100
tremie;06/11/2013;3;35;MS;8;4;11;0;100;100
tremie;06/11/2013;3;36;MS;8;4;11;0;100;100
tremie;06/11/2013;3;37;MS;8;4;11;0;100;100
tremie;06/11/2013;3;38;MS;8;4;11;0;100;100
tremie;06/11/2013;3;39;MS;8;4;11;0;100;100
tremie;06/11/2013;3;40;MS;8;4;11;0;100;100
tremie;06/11/2013;3;41;MS;8;4;11;0;100;100
tremie;06/11/2013;3;42;MS;8;4;11;0;100;100
tremie;06/11/2013;3;43;MS;8;4;11;0;100;100
tremie;06/11/2013;3;44;MS;8;4;11;60;40;40
tremie;06/11/2013;3;45;MS;8;4;11;5;95;90
tremie;06/17/2013;1;1;MS;12;1;12;97;3;2
tremie;06/17/2013;1;7;MS;12;1;12;94;6;5
tremie;06/17/2013;1;8;MS;12;1;12;97;3;2
tremie;06/17/2013;1;10;MS;12;1;12;94;6;5
tremie;06/17/2013;1;12;MS;12;1;12;96;4;3
tremie;06/17/2013;1;15;MS;12;1;12;95;5;4
tremie;06/17/2013;2;18;MS;12;1;12;88;12;10
tremie;06/17/2013;2;20;MS;12;1;12;96;4;3
tremie;06/17/2013;2;22;MS;12;1;12;96;4;3
tremie;06/17/2013;2;24;MS;12;1;12;97;3;2
tremie;06/17/2013;2;25;MS;12;1;12;94;6;5
tremie;06/17/2013;2;29;MS;12;1;12;92;8;5
tremie;06/17/2013;2;30;MS;12;1;12;96;4;2
tremie;06/17/2013;1;1;MS;11;2;12;72;28;3
tremie;06/17/2013;1;2;MS;11;1;11;95;5;3
tremie;06/17/2013;1;3;MS;11;1;11;87;13;3
tremie;06/17/2013;1;4;MS;11;1;11;94;6;3
tremie;06/17/2013;1;5;MS;11;1;11;86;14;4
tremie;06/17/2013;1;6;MS;11;1;11;94;6;5
tremie;06/17/2013;1;7;MS;11;2;12;70;30;5
tremie;06/17/2013;1;8;MS;11;2;12;25;75;5
tremie;06/17/2013;1;9;MS;11;1;11;92;8;5
tremie;06/17/2013;1;10;MS;11;2;12;72;28;3
tremie;06/17/2013;1;11;MS;11;1;11;90;10;5
tremie;06/17/2013;1;12;MS;11;2;12;80;20;10
tremie;06/17/2013;1;13;MS;11;1;11;82;18;3
tremie;06/17/2013;1;14;MS;11;1;11;72;28;3
tremie;06/17/2013;1;15;MS;11;2;12;55;45;40
tremie;06/17/2013;2;16;MS;11;1;11;91;9;2
tremie;06/17/2013;2;17;MS;11;1;11;92;8;3
tremie;06/17/2013;2;18;MS;11;2;12;15;85;10
tremie;06/17/2013;2;19;MS;11;1;11;90;10;5
tremie;06/17/2013;2;20;MS;11;2;12;85;15;5
tremie;06/17/2013;2;21;MS;11;1;11;93;7;2
tremie;06/17/2013;2;22;MS;11;2;12;55;45;20
tremie;06/17/2013;2;23;MS;11;1;11;94;6;3
tremie;06/17/2013;2;24;MS;11;2;12;60;40;5
tremie;06/17/2013;2;25;MS;11;2;12;91;9;4
tremie;06/17/2013;2;26;MS;11;1;11;97;3;2
tremie;06/17/2013;2;27;MS;11;1;11;90;10;5
tremie;06/17/2013;2;28;MS;11;1;11;94;6;5
tremie;06/17/2013;2;29;MS;11;2;12;76;24;4
tremie;06/17/2013;2;30;MS;11;2;12;92;8;3
tremie;06/17/2013;3;31;MS;11;1;11;77;23;3
tremie;06/17/2013;3;32;MS;11;1;11;88;12;2
tremie;06/17/2013;3;33;MS;11;1;11;87;13;3
tremie;06/17/2013;3;34;MS;11;1;11;71;29;4
tremie;06/17/2013;3;35;MS;11;1;11;91;9;2
